'Use';'ItemID';'ItemName';'lvlReq';'isMaxLVL';'Icon';'Not Used';'Not Used';'Not Used';'Price';'Discount Price';'Used Price';'Money Flags';'Shop Flags';'Time Flags';'Time';'Point';'From Year';'From Month';'From 0';'From Day';'From Hour';'From Minute';'From Second';'From Millisecond';'To Year';'To Month';'To 0';'To Day';'To Hour';'To Minute';'To Second';'To Millisecond';'Model';'Amount';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Texture #1';'Texture #2';'Texture #3';'Texture #4';'Texture #5';'Texture #6';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Equip With #1?';'Equip With #2?';'NA';'NA';'NA';'NA'
'1';'134858752';'Pink Cheek (Arthur)';'0';'0';'common_flush_01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'[2#pink1_fc_a01-01.jpg';'';'';'[2#pink1_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134858753';'Rosy Cheek (Arthur)';'0';'0';'common_flush_02';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'[2#pink1_fc_a02-01.jpg';'';'';'[2#pink1_fc_a02-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134858754';'Cat Whisker (Arthur)';'0';'0';'common_cat_whisker';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'2#cat-whisker_fc_a01-01.jpg';'';'';'2#cat-whisker_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866944';'France (Arthur)';'0';'0';'common_facepainting_france';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-17.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866945';'Poland (Arthur)';'0';'0';'common_facepainting_poland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-08.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866946';'Portugal (Arthur)';'0';'0';'common_facepainting_portugal';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-07.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866947';'England (Arthur)';'0';'0';'common_facepainting_england';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-18.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866948';'Japan (Arthur)';'0';'0';'common_facepainting_japan';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-13.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866949';'Italy (Arthur)';'0';'0';'common_facepainting_italy';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-14.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866950';'Argentina (Arthur)';'0';'0';'common_facepainting_argentina';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-21.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866951';'Spain (Arthur)';'0';'0';'common_facepainting_spain';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-05.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866952';'Swiss (Arthur)';'0';'0';'common_facepainting_swiss';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-03.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866953';'Sweden (Arthur)';'0';'0';'common_facepainting_sweden';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-04.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866954';'Brazil (Arthur)';'0';'0';'common_facepainting_brazil';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-20.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866955';'America (Arthur)';'0';'0';'common_facepainting_america';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-22.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866956';'Mexico(Arthur)';'0';'0';'common_2010_mexico';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-44.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'0';'0';'0';'0';'0';'0';''
'1';'134866957';'Holland (Arthur)';'0';'0';'common_facepainting_holland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-10.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866958';'Korea (Arthur)';'0';'0';'common_facepainting_korea';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-12.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866959';'Soccer (Arthur)';'0';'0';'common_facepainting_soccerball';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-00ball.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866960';'German (Arthur)';'0';'0';'common_facepainting_german';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-16.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866961';'Thailand (Arthur)';'0';'0';'common_facepainting_thai';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-01.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866962';'Taiwan (Arthur)';'0';'0';'common_facepainting_taiwan';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-02.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866963';'Philippines (Arthur)';'0';'0';'common_facepainting_philippines';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-09.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866964';'Singapore (Arthur)';'0';'0';'common_facepainting_singapore';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-06.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866965';'Indonesia (Arthur)';'0';'0';'common_facepainting_indonesia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-15.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866966';'China (Arthur)';'0';'0';'common_facepainting_china';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-19.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866967';'Heart (Arthur)';'0';'0';'common_facepainting_heart';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-23.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866968';'Namibia (Arthur)';'0';'0';'common_facepainting_namibia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-24.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866969';'New Zealand(Arthur)';'0';'0';'common_2010_newzealand';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-54.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'0';'0';'0';'0';'0';'0';''
'0';'134866970';'Romania (Arthur)';'0';'0';'common_facepainting_romania';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-26.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866971';'Samoa (Arthur)';'0';'0';'common_facepainting_samoa';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-27.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866972';'Sa (Arthur)';'0';'0';'common_facepainting_sa';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-28.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866973';'Scotland (Arthur)';'0';'0';'common_facepainting_scotland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-29.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866974';'Ireland (Arthur)';'0';'0';'common_facepainting_ireland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-30.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866975';'Australia(Arthur)';'0';'0';'common_2010_australia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-57.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'0';'0';'0';'0';'0';'0';''
'0';'134866976';'Wales (Arthur)';'0';'0';'common_facepainting_wales';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-32.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866977';'Georgia (Arthur)';'0';'0';'common_facepainting_georgia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-33.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866978';'Canada (Arthur)';'0';'0';'common_facepainting_canada';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-34.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866979';'Tonga (Arthur)';'0';'0';'common_facepainting_tonga';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-35.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866980';'Fiji (Arthur)';'0';'0';'common_facepainting_fiji';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-36.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866981';'Lovely Kiss (Arthur)';'0';'0';'common_lovely_kiss';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#kiss_fc_a01-01.jpg';'';'';'[2#kiss_fc_a01-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866984';'Love Mom face paint(Arthur)';'0';'0';'common_love_mom';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#ribbon_fc_z05-03.jpg';'';'';'[2#ribbon_fc_z05-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866985';'Turkey(Arthur)';'0';'0';'common_facepainting_Turkey';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-43.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866986';'Russia(Arthur)';'0';'0';'common_facepainting_Russia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-42.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866987';'Romania(Arthur)';'0';'0';'common_facepainting_Romania';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-41.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866988';'Greece(Arthur)';'0';'0';'common_facepainting_Greece';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-40.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866989';'CzechRep(Arthur)';'0';'0';'common_facepainting_CzechRep';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-38.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866990';'Croatia(Arthur)';'0';'0';'common_facepainting_Croatia';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-39.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866991';'Austria(Arthur)';'0';'0';'common_facepainting_Austria';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-37.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866995';'BlueFacePainting(Arthur)';'0';'0';'common_blue_ribbon';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#Ribbon_FC_Z05-09.JPG';'';'';'[2#ribbon_fc_z05-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'134866996';'We love Thai(Azer)';'0';'0';'common_WeloveThai';'0';'0';'0';'1900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#Ribbon_FC_Z05-10.JPG';'';'';'[2#ribbon_fc_z05-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'134866998';'Mexico(Arthur)';'0';'0';'common_2010_mexico';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-44.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'0';'0';'0';'0';'0';'0';''
